,Rating,Company Name,Job Title,Salary,Location,Employment_status,Job_roles,Rank,Local Purchasing Power Index,Total Expenses,Salary-to-Expenses Ratio,Salary-to-Purchasing Power Ratio
12335,3.7,MAHESH (INDIA),Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12336,2.5,Technolabs,Junior Java Developer,144000,Hyderabad,Full Time,Java,14,68.5,76.1,1892.25,2102.19
12337,3.9,Jocata,Junior Java Developer - Contractor,700000,Hyderabad,Contractor,Java,14,68.5,76.1,9198.42,10218.98
12338,4.0,Mounty,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12339,3.9,SSBR GLOBAL IT SOLUTIONS,Junior Java Developer,100000,Hyderabad,Full Time,Java,14,68.5,76.1,1314.06,1459.85
12340,4.0,ValueLabs,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12341,3.9,Jocata,Junior Java Developer,800000,Hyderabad,Full Time,Java,14,68.5,76.1,10512.48,11678.83
12342,3.8,Anonymous,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12343,3.9,Korawan India Multiventure,Junior Java Developer,180000,Hyderabad,Full Time,Java,14,68.5,76.1,2365.31,2627.74
12344,3.2,RK Info Systems,Junior Java Developer - Intern,132000,Hyderabad,Intern,Java,14,68.5,76.1,1734.56,1927.01
12345,3.8,Rebel Foods (Formerly Faasos),Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12346,3.4,State Street,Junior Java Developer,800000,Hyderabad,Full Time,Java,14,68.5,76.1,10512.48,11678.83
12347,3.9,Confidential,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12348,4.5,Bridge Soft Solutions,Junior Java Developer,432000,Hyderabad,Full Time,Java,14,68.5,76.1,5676.74,6306.57
12349,1.4,Phoenix Knowledge Managment,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12350,4.2,Achala Solutions,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12351,3.9,DBS Bank,Junior Java Developer,1200000,Hyderabad,Full Time,Java,14,68.5,76.1,15768.73,17518.25
12352,4.0,DONE by NONE,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12353,4.3,AGS Infotech limited,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12354,3.9,Oracle,Junior Java Developer,700000,Hyderabad,Full Time,Java,14,68.5,76.1,9198.42,10218.98
12355,3.8,Jay Ganesh,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12356,4.0,Intellect Design Arena,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12357,2.0,PVC Facility Management,Junior Java Developer,168000,Hyderabad,Full Time,Java,14,68.5,76.1,2207.62,2452.55
12358,3.6,Sonae,Junior Java Developer,192000,Hyderabad,Full Time,Java,14,68.5,76.1,2523.00,2802.92
12359,3.3,iAppSys,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12360,3.9,Rvr Mall,Junior Java Developer,228000,Hyderabad,Full Time,Java,14,68.5,76.1,2996.06,3328.47
12361,4.0,ADP,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12362,3.9,Tech6060,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12363,3.8,Raju Tech,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12364,4.0,ThoughtWave Technologies,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12365,4.7,Swathi Engineering,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12366,3.3,Inspira,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12367,4.0,Shankar Packagings,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12368,3.8,Wipro Technologies,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12369,3.7,The Rehancement Group,Junior Java Developer,408000,Hyderabad,Full Time,Java,14,68.5,76.1,5361.37,5956.20
12370,3.9,Arafura Traffic Control,Junior Java Developer,240000,Hyderabad,Full Time,Java,14,68.5,76.1,3153.75,3503.65
12371,3.8,Velocity Technology Solutions,Junior Java Developer,240000,Hyderabad,Full Time,Java,14,68.5,76.1,3153.75,3503.65
12372,3.4,MacTec,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12373,3.6,HCL,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12374,3.7,Extended Stay America,Junior Java Developer,396000,Hyderabad,Full Time,Java,14,68.5,76.1,5203.68,5781.02
12375,3.6,Infosys BPM,Junior Java Developer,144000,Hyderabad,Full Time,Java,14,68.5,76.1,1892.25,2102.19
12376,4.2,Hexamap Solutions,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12377,4.1,Atidiv,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12378,3.5,Letsgettin,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12379,3.9,whatever why you want,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12380,3.4,Java R&D,Junior Java Developer,360000,Hyderabad,Full Time,Java,14,68.5,76.1,4730.62,5255.47
12381,2.9,Zion Infosystem,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12382,3.7,Orsac,Junior Java Developer,228000,Hyderabad,Full Time,Java,14,68.5,76.1,2996.06,3328.47
12383,4.0,(no)name,Junior Java Developer - Intern,200000,Hyderabad,Intern,Java,14,68.5,76.1,2628.12,2919.71
12384,3.8,Srinu Engineering Industries,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12385,4.0,Bhavana Technologies,Junior Java Developer,600000,Hyderabad,Full Time,Java,14,68.5,76.1,7884.36,8759.12
12386,2.0,Raaga,Junior Java Developer,180000,Hyderabad,Full Time,Java,14,68.5,76.1,2365.31,2627.74
12387,4.1,Anonymous LA,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12388,3.2,Centum Learning,Junior Java Developer,588000,Hyderabad,Full Time,Java,14,68.5,76.1,7726.68,8583.94
12389,4.6,Fission Labs,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12390,4.4,Inplenion International,Junior Java Developer,600000,Hyderabad,Full Time,Java,14,68.5,76.1,7884.36,8759.12
12391,4.1,First Student,Junior Java Developer,264000,Hyderabad,Full Time,Java,14,68.5,76.1,3469.12,3854.01
12392,4.2,Beboin Info,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12393,4.0,TechSophy,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12394,3.8,CMS Computers Limited (INDIA),Junior Java Developer,1100000,Hyderabad,Full Time,Java,14,68.5,76.1,14454.66,16058.39
12395,3.7,BYJU'S,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12396,4.6,HelloSign,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12397,4.2,Pavan,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12398,5.0,Astrologer Ram Baba,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12399,4.5,"Work From Home, Feel The Freedom",Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12400,3.8,Ahex Technologies,Junior Java Developer,144000,Hyderabad,Full Time,Java,14,68.5,76.1,1892.25,2102.19
12401,4.6,ZetAgile,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12402,3.8,Manoj Ved & Company,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12403,3.5,Innovative Technology Solutions,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12404,3.8,MahaOnline,Junior Java Developer Contractor,132000,Hyderabad,Contractor,Java,14,68.5,76.1,1734.56,1927.01
12405,3.4,Axxera,Junior Java Developer,192000,Hyderabad,Full Time,Java,14,68.5,76.1,2523.00,2802.92
12406,3.6,Signant Health,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12407,4.6,Sri Tech Solutions,Junior Java Developer,800000,Hyderabad,Full Time,Java,14,68.5,76.1,10512.48,11678.83
12408,4.5,Tvisha Technologies,Junior Java Developer - Intern,300000,Hyderabad,Intern,Java,14,68.5,76.1,3942.18,4379.56
12409,4.1,Other,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12410,2.9,Gameshastra,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12411,4.0,Saint-Gobain,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12412,3.7,Kumaran Systems,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12413,3.0,Shivam Medisoft Services,Junior Java Developer,132000,Hyderabad,Full Time,Java,14,68.5,76.1,1734.56,1927.01
12414,4.3,Freshworks,Junior Java Developer,1000000,Hyderabad,Full Time,Java,14,68.5,76.1,13140.60,14598.54
12415,3.9,ABC,Junior Java Developer - Intern,100000,Hyderabad,Intern,Java,14,68.5,76.1,1314.06,1459.85
12416,3.7,Sequential Technology International,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12417,4.5,AbhiBus Services,Junior Java Developer,264000,Hyderabad,Full Time,Java,14,68.5,76.1,3469.12,3854.01
12418,4.4,Insol Applications,Junior Java Developer,252000,Hyderabad,Full Time,Java,14,68.5,76.1,3311.43,3678.83
12419,4.1,Fresher,Junior Java Developer - Intern,288000,Hyderabad,Intern,Java,14,68.5,76.1,3784.49,4204.38
12420,3.4,KFintech,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12421,3.9,Workruit,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12422,3.9,Tata Consultancy Services,Junior Java Developer - Contractor,500000,Hyderabad,Contractor,Java,14,68.5,76.1,6570.30,7299.27
12423,3.9,Ramesh & Co.,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12424,3.6,SoCtronics,Junior Java Developer,1000000,Hyderabad,Full Time,Java,14,68.5,76.1,13140.60,14598.54
12425,3.8,Anonymous Content,Junior Java Developer,600000,Hyderabad,Full Time,Java,14,68.5,76.1,7884.36,8759.12
12426,3.6,GOPI,Junior Java Developer,576000,Hyderabad,Full Time,Java,14,68.5,76.1,7568.99,8408.76
12427,3.8,Jyothi Engineering College,Junior Java Developer,324000,Hyderabad,Full Time,Java,14,68.5,76.1,4257.56,4729.93
12428,3.7,Magnaquest,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12429,3.5,HEMA,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12430,3.7,Optum,Junior Java Developer,600000,Hyderabad,Full Time,Java,14,68.5,76.1,7884.36,8759.12
12431,4.0,Ivy,Junior Java Developer,600000,Hyderabad,Full Time,Java,14,68.5,76.1,7884.36,8759.12
12432,4.1,DS Software Solutions,Junior Java Developer - Contractor,200000,Hyderabad,Contractor,Java,14,68.5,76.1,2628.12,2919.71
12433,4.1,Grepthor Software Solutions,Junior Java Developer,264000,Hyderabad,Full Time,Java,14,68.5,76.1,3469.12,3854.01
12434,4.3,Fancy Fresher,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12435,4.1,Nacre Software Services,Junior Java Developer,372000,Hyderabad,Full Time,Java,14,68.5,76.1,4888.30,5430.66
12436,3.9,EWRTY,Junior Java Developer,252000,Hyderabad,Full Time,Java,14,68.5,76.1,3311.43,3678.83
12437,3.8,ARTECH,Junior Java Developer - Contractor,600000,Hyderabad,Contractor,Java,14,68.5,76.1,7884.36,8759.12
12438,4.5,iProPal,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12439,3.9,Sonic Librarian,Junior Java Developer,276000,Hyderabad,Full Time,Java,14,68.5,76.1,3626.81,4029.20
12440,3.5,Krest Technologies,Junior Java Developer,576000,Hyderabad,Full Time,Java,14,68.5,76.1,7568.99,8408.76
12441,3.4,YWCA,Junior Java Developer,156000,Hyderabad,Full Time,Java,14,68.5,76.1,2049.93,2277.37
12442,3.8,Amazon,Junior Java Developer,456000,Hyderabad,Full Time,Java,14,68.5,76.1,5992.12,6656.93
12443,3.3,Dhanush InfoTech,Junior Java Developer,144000,Hyderabad,Full Time,Java,14,68.5,76.1,1892.25,2102.19
12444,4.0,BTech,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12445,3.8,Harsha,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12446,4.1,Jigsaw Academy,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12447,3.7,Alcoholics Anonymous,Junior Java Developer,600000,Hyderabad,Full Time,Java,14,68.5,76.1,7884.36,8759.12
12448,4.0,we-do-IT,Junior Java Developer,600000,Hyderabad,Full Time,Java,14,68.5,76.1,7884.36,8759.12
12449,4.0,Senpais,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12450,3.9,BennSys Solutions,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12451,4.3,Suraj,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12452,4.5,ESmob Technologies,Junior Java Developer,624000,Hyderabad,Full Time,Java,14,68.5,76.1,8199.74,9109.49
12453,3.8,Cognizant Technology Solutions,Junior Java Developer - Intern,132000,Hyderabad,Intern,Java,14,68.5,76.1,1734.56,1927.01
12454,3.7,SeefTech,Junior Java Developer,200000,Hyderabad,Full Time,Java,14,68.5,76.1,2628.12,2919.71
12455,3.4,GGS Information Services,Junior Java Developer,120000,Hyderabad,Full Time,Java,14,68.5,76.1,1576.87,1751.82
12456,4.2,Sri Ramakrishna Engineering College,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12457,3.9,Kaushalam,Junior Java Developer,100000,Hyderabad,Full Time,Java,14,68.5,76.1,1314.06,1459.85
12458,4.1,Naveen Engineering,Junior Java Developer,636000,Hyderabad,Full Time,Java,14,68.5,76.1,8357.42,9284.67
12459,4.1,Solugenix Corporation,Junior Java Developer,180000,Hyderabad,Full Time,Java,14,68.5,76.1,2365.31,2627.74
12460,3.7,Realtor.com,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12461,3.9,Kalash Technosoft,Junior Java Developer - Intern,1116000,Hyderabad,Intern,Java,14,68.5,76.1,14664.91,16291.97
12462,4.5,Moonstone Infotech,Junior Java Developer,756000,Hyderabad,Full Time,Java,14,68.5,76.1,9934.30,11036.50
12463,4.3,TechNest Solutions,Junior Java Developer - Contractor,400000,Hyderabad,Contractor,Java,14,68.5,76.1,5256.24,5839.42
12464,3.8,Cognizant Technology Solutions,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12465,4.0,Shabnam Collection,Junior Java Developer,144000,Hyderabad,Full Time,Java,14,68.5,76.1,1892.25,2102.19
12466,4.0,Krishna Consultants,Junior Java Developer,228000,Hyderabad,Full Time,Java,14,68.5,76.1,2996.06,3328.47
12467,3.9,Naresh Kumar & Co.,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12468,4.7,GHSL Technologies,Junior Java Developer,100000,Hyderabad,Full Time,Java,14,68.5,76.1,1314.06,1459.85
12469,4.0,Mindtree,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12470,3.7,Great Logics,Junior Java Developer,264000,Hyderabad,Full Time,Java,14,68.5,76.1,3469.12,3854.01
12471,3.8,TechMojo Solutions,Junior Java Developer,700000,Hyderabad,Full Time,Java,14,68.5,76.1,9198.42,10218.98
12472,4.4,Sun Icon Systems,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12473,3.2,Zwayam,Junior Java Developer,348000,Hyderabad,Full Time,Java,14,68.5,76.1,4572.93,5080.29
12474,3.7,"CSAA Insurance Group, a AAA Insurer",Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12475,4.4,Prof. Rama Reddy College of Engineering Technology,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12476,3.6,IIHT,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12477,4.1,VINAYA KUMAR,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12478,3.9,Gvnk technology,Junior Java Developer,216000,Hyderabad,Full Time,Java,14,68.5,76.1,2838.37,3153.28
12479,3.6,EF Education First,Junior Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12480,3.2,RK Info Systems,Junior Java Developer,100000,Hyderabad,Full Time,Java,14,68.5,76.1,1314.06,1459.85
12481,3.7,Lokesh Machines,Junior Java Developer,600000,Hyderabad,Full Time,Java,14,68.5,76.1,7884.36,8759.12
12482,5.0,Techwell IT & Business Consultant,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12483,3.9,Harish,Junior Java Developer,288000,Hyderabad,Full Time,Java,14,68.5,76.1,3784.49,4204.38
12484,4.1,TekysLab,Junior Java Developer,216000,Hyderabad,Full Time,Java,14,68.5,76.1,2838.37,3153.28
12485,4.3,Meta,Junior Java Developer,2900000,Hyderabad,Full Time,Java,14,68.5,76.1,38107.75,42335.77
12486,4.1,Veritis,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12487,3.2,Experis India,Junior Java Developer Contractor,204000,Hyderabad,Contractor,Java,14,68.5,76.1,2680.68,2978.10
12488,3.8,"JPI (Java Production, Inc.)",Junior Java Developer,800000,Hyderabad,Full Time,Java,14,68.5,76.1,10512.48,11678.83
12489,3.5,Sankhya Infotech,Junior Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12490,3.9,Pavansai nadella,Junior Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12491,3.8,Collabera,Junior Java Developer - Contractor,300000,Hyderabad,Contractor,Java,14,68.5,76.1,3942.18,4379.56
12492,4.3,Vani Medical Solutions,Junior Java Developer,180000,Hyderabad,Full Time,Java,14,68.5,76.1,2365.31,2627.74
12493,4.2,Evoke Technologies,Full Stack Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12494,3.9,Center for Good Governance,Full Stack Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12495,4.0,Zenith Technology Solutions (MI),Full Stack Java Developer,1500000,Hyderabad,Full Time,Java,14,68.5,76.1,19710.91,21897.81
12496,4.2,Ness Digital Engineering,Full Stack Java Developer,7700000,Hyderabad,Full Time,Java,14,68.5,76.1,101182.65,112408.76
12497,3.9,17544,Full Stack Java Developer,1900000,Hyderabad,Full Time,Java,14,68.5,76.1,24967.15,27737.23
12498,3.8,Wipro,Full Stack Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12499,3.4,American Hole ‘n One,Full Stack Java Developer,700000,Hyderabad,Full Time,Java,14,68.5,76.1,9198.42,10218.98
12500,3.7,Navionics,Full Stack Java Developer,1000000,Hyderabad,Full Time,Java,14,68.5,76.1,13140.60,14598.54
12501,4.3,Fresher,Full Stack Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12502,4.2,Im a fresher stop asking me,Full Stack Java Developer,456000,Hyderabad,Full Time,Java,14,68.5,76.1,5992.12,6656.93
12503,3.5,DXC Technology,Full Stack Java Developer,1200000,Hyderabad,Full Time,Java,14,68.5,76.1,15768.73,17518.25
12504,3.9,PVL Global IT Services,Full Stack Java Developer,700000,Hyderabad,Full Time,Java,14,68.5,76.1,9198.42,10218.98
12505,3.5,CBC Group,Full Stack Java Developer Contractor,124608,Hyderabad,Contractor,Java,14,68.5,76.1,1637.42,1819.09
12506,3.9,Tata Consultancy Services,Full Stack Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12507,3.6,Wells Fargo,Full Stack Java Developer,4600000,Hyderabad,Full Time,Java,14,68.5,76.1,60446.78,67153.28
12508,3.8,KG Information Systems,Full Stack Java Developer,1100000,Hyderabad,Full Time,Java,14,68.5,76.1,14454.66,16058.39
12509,3.2,Optival Health Solutions,Full Stack Java Developer,800000,Hyderabad,Full Time,Java,14,68.5,76.1,10512.48,11678.83
12510,3.9,DBS Bank,Full Stack Java Developer,700000,Hyderabad,Full Time,Java,14,68.5,76.1,9198.42,10218.98
12511,4.2,Lady Jane's Haircuts,Full Stack Java Developer,408000,Hyderabad,Full Time,Java,14,68.5,76.1,5361.37,5956.20
12512,4.2,DLV SoftWare,Full Stack Java Developer,500000,Hyderabad,Full Time,Java,14,68.5,76.1,6570.30,7299.27
12513,4.2,delaPlex,Full Stack Java Developer,1200000,Hyderabad,Full Time,Java,14,68.5,76.1,15768.73,17518.25
12514,4.5,Ingrain Systems,Full Stack Java Developer,468000,Hyderabad,Full Time,Java,14,68.5,76.1,6149.80,6832.12
12515,3.7,Next Education India,Full Stack Java Developer,400000,Hyderabad,Full Time,Java,14,68.5,76.1,5256.24,5839.42
12516,4.0,Fresherworld.com,Full Stack Java Developer,1200000,Hyderabad,Full Time,Java,14,68.5,76.1,15768.73,17518.25
12517,3.8,Cognizant Technology Solutions,Full Stack Java Developer - Intern,132000,Hyderabad,Intern,Java,14,68.5,76.1,1734.56,1927.01
12518,4.2,JAVA,Full Stack Java Developer,300000,Hyderabad,Full Time,Java,14,68.5,76.1,3942.18,4379.56
12519,4.7,MicroSpark Software Solutions,Java/J2EE Developer,588000,Hyderabad,Full Time,Java,14,68.5,76.1,7726.68,8583.94
12520,3.0,Solix Technologies,Java/J2EE Developer,180000,Hyderabad,Full Time,Java,14,68.5,76.1,2365.31,2627.74
